Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %
OFSS.NS,2024-12-01,17.0,62.35,1001.0,-3.0,541.0,70.0,770.0,30.0
OFSS.NS,2025-03-01,17.0,74.13,952.0,-9.0,644.0,82.0,839.0,23.0
OFSS.NS,2025-06-01,18.0,73.87,1006.0,-4.0,642.0,72.0,905.0,29.0
OIL.NS,2022-06-01,468.0,17.25,5804.0,244.0,3230.0,171.0,4333.0,25.0
OIL.NS,2022-09-01,511.0,11.66,5555.0,258.0,2116.0,727.0,2662.0,21.0
OIL.NS,2022-12-01,530.0,14.04,5394.0,246.0,2529.0,132.0,3264.0,23.0
OIL.NS,2023-03-01,438.0,10.71,4549.0,153.0,1980.0,173.0,2885.0,31.0
OIL.NS,2023-06-01,478.0,8.77,3932.0,214.0,1399.0,259.0,1843.0,24.0
OIL.NS,2023-09-01,499.0,2.59,4027.0,279.0,640.0,-1983.0,708.0,10.0
OIL.NS,2023-12-01,576.0,14.43,6171.0,236.0,2608.0,635.0,3266.0,20.0
OIL.NS,2024-03-01,576.0,13.16,5886.0,234.0,2333.0,578.0,3028.0,23.0
OIL.NS,2024-06-01,553.0,11.59,4978.0,242.0,2016.0,355.0,2701.0,25.0
OIL.NS,2024-09-01,608.0,12.4,4711.0,280.0,2069.0,977.0,2626.0,21.0
OIL.NS,2024-12-01,624.0,8.23,5795.0,304.0,1457.0,302.0,1917.0,24.0
OIL.NS,2025-03-01,533.0,8.05,6220.0,244.0,1497.0,382.0,2193.0,32.0
OIL.NS,2025-06-01,627.0,11.66,5578.0,199.0,2047.0,980.0,2505.0,18.0
ONGC.NS,2022-06-01,6611.0,9.49,164041.0,1640.0,8581.0,1619.0,12221.0,30.0
ONGC.NS,2022-09-01,4443.0,6.6,155311.0,1993.0,6830.0,2315.0,9224.0,26.0
ONGC.NS,2022-12-01,6784.0,9.13,147346.0,2188.0,11665.0,2807.0,15702.0,26.0
ONGC.NS,2023-03-01,6744.0,3.57,143527.0,2068.0,6478.0,-4786.0,6941.0,7.0
ONGC.NS,2023-06-01,7078.0,11.64,133029.0,2364.0,17893.0,3069.0,24422.0,27.0
ONGC.NS,2023-09-01,7079.0,10.89,119534.0,3243.0,16171.0,3673.0,21431.0,25.0
ONGC.NS,2023-12-01,7494.0,8.51,146996.0,3203.0,10511.0,4299.0,13962.0,25.0
ONGC.NS,2024-03-01,8420.0,7.97,148913.0,3608.0,11096.0,3375.0,14570.0,24.0
ONGC.NS,2024-06-01,8501.0,7.93,147183.0,3694.0,9776.0,3535.0,13125.0,26.0
ONGC.NS,2024-09-01,8209.0,8.17,137834.0,3749.0,9878.0,4163.0,12700.0,22.0
ONGC.NS,2024-12-01,9497.0,6.85,141819.0,3670.0,9784.0,2411.0,13522.0,28.0
ONGC.NS,2025-03-01,9043.0,5.82,148727.0,3500.0,8856.0,3465.0,13006.0,32.0
ONGC.NS,2025-06-01,9384.0,7.79,137429.0,3341.0,11554.0,2555.0,15509.0,26.0
PAYTM.NS,2022-06-01,97.0,-9.93,2320.0,6.0,-645.0,102.0,-641.0,1.0
PAYTM.NS,2022-09-01,104.0,-8.8,2461.0,5.0,-572.0,100.0,-557.0,3.0
PAYTM.NS,2022-12-01,124.0,-6.04,2393.0,5.0,-392.0,83.0,-377.0,4.0
PAYTM.NS,2023-03-01,160.0,-2.66,2466.0,7.0,-168.0,130.0,-168.0,-0.0
PAYTM.NS,2023-06-01,159.0,-5.63,2652.0,7.0,-358.0,123.0,-354.0,1.0
PAYTM.NS,2023-09-01,180.0,-4.58,2750.0,7.0,-292.0,139.0,-279.0,5.0
PAYTM.NS,2023-12-01,201.0,-3.46,3014.0,5.0,-222.0,149.0,-221.0,0.0
PAYTM.NS,2024-03-01,196.0,-8.65,2734.0,5.0,-550.0,132.0,-536.0,3.0
PAYTM.NS,2024-06-01,178.0,-13.19,2295.0,4.0,-840.0,138.0,-839.0,0.0
PAYTM.NS,2024-09-01,179.0,14.58,2063.0,3.0,930.0,1524.0,939.0,1.0
PAYTM.NS,2024-12-01,165.0,-3.27,2050.0,4.0,-208.0,189.0,-204.0,2.0
PAYTM.NS,2025-03-01,150.0,-8.46,2000.0,4.0,-545.0,-298.0,-542.0,0.0
PAYTM.NS,2025-06-01,166.0,1.92,1846.0,4.0,122.0,225.0,126.0,3.0
PERSISTENT.NS,2022-06-01,65.0,13.84,1545.0,8.0,212.0,21.0,282.0,25.0
PERSISTENT.NS,2022-09-01,69.0,14.39,1681.0,11.0,220.0,8.0,296.0,26.0
PERSISTENT.NS,2022-12-01,68.0,15.56,1768.0,14.0,238.0,3.0,323.0,26.0
PERSISTENT.NS,2023-03-01,70.0,16.45,1838.0,15.0,252.0,9.0,341.0,26.0
PERSISTENT.NS,2023-06-01,76.0,14.86,1947.0,13.0,229.0,22.0,307.0,25.0
PERSISTENT.NS,2023-09-01,74.0,17.11,2007.0,12.0,263.0,37.0,356.0,26.0
PERSISTENT.NS,2023-12-01,79.0,18.59,2056.0,12.0,286.0,38.0,389.0,26.0
PERSISTENT.NS,2024-03-01,80.0,20.47,2136.0,10.0,315.0,31.0,395.0,20.0
PERSISTENT.NS,2024-06-01,71.0,19.89,2282.0,14.0,306.0,31.0,401.0,24.0
PERSISTENT.NS,2024-09-01,74.0,21.02,2416.0,18.0,325.0,47.0,435.0,25.0
PERSISTENT.NS,2024-12-01,82.0,24.12,2524.0,16.0,373.0,43.0,482.0,23.0
PERSISTENT.NS,2025-03-01,79.0,25.59,2658.0,18.0,396.0,18.0,505.0,22.0
PERSISTENT.NS,2025-06-01,94.0,27.17,2722.0,17.0,425.0,55.0,555.0,23.0
PETRONET.NS,2022-06-01,191.0,4.83,13200.0,78.0,725.0,166.0,961.0,25.0
PETRONET.NS,2022-09-01,192.0,5.24,14813.0,81.0,786.0,136.0,1035.0,24.0
PETRONET.NS,2022-12-01,192.0,7.98,14101.0,81.0,1196.0,200.0,1601.0,25.0
PETRONET.NS,2023-03-01,189.0,4.13,12931.0,90.0,619.0,159.0,823.0,25.0
PETRONET.NS,2023-06-01,192.0,5.46,10475.0,75.0,819.0,145.0,1060.0,26.0
PETRONET.NS,2023-09-01,195.0,5.7,11318.0,75.0,856.0,194.0,1140.0,25.0
PETRONET.NS,2023-12-01,195.0,8.09,13042.0,70.0,1213.0,157.0,1597.0,25.0
PETRONET.NS,2024-03-01,194.0,5.1,12690.0,71.0,764.0,154.0,992.0,26.0
PETRONET.NS,2024-06-01,195.0,7.37,11853.0,67.0,1105.0,178.0,1479.0,26.0
PETRONET.NS,2024-09-01,196.0,5.8,11822.0,65.0,871.0,202.0,1142.0,26.0
PETRONET.NS,2024-12-01,210.0,6.01,10980.0,65.0,902.0,196.0,1169.0,26.0
PETRONET.NS,2025-03-01,206.0,7.3,10803.0,61.0,1095.0,197.0,1443.0,26.0
PETRONET.NS,2025-06-01,207.0,5.61,10721.0,59.0,842.0,217.0,1110.0,26.0
PFC.NS,2022-06-01,12.0,10.35,2184.0,10837.0,4580.0,12.0,5511.0,17.0
PFC.NS,2022-09-01,12.0,11.92,1316.0,11413.0,5229.0,8.0,6604.0,21.0
PFC.NS,2022-12-01,14.0,11.7,900.0,12129.0,5241.0,24.0,6619.0,21.0
PFC.NS,2023-03-01,14.0,14.17,-339.0,12637.0,6129.0,13.0,7762.0,21.0
PFC.NS,2023-06-01,12.0,13.87,-65.0,13670.0,5982.0,9.0,7401.0,19.0
PFC.NS,2023-09-01,13.0,14.65,-551.0,14313.0,6628.0,13.0,8629.0,23.0
PFC.NS,2023-12-01,14.0,14.33,791.0,14827.0,6294.0,22.0,7961.0,21.0
PFC.NS,2024-03-01,15.0,17.04,-589.0,15154.0,7556.0,35.0,9597.0,21.0
PFC.NS,2024-06-01,12.0,16.8,310.0,15521.0,7182.0,20.0,8894.0,19.0
PFC.NS,2024-09-01,13.0,16.07,367.0,16006.0,7215.0,33.0,9368.0,23.0
PFC.NS,2024-12-01,15.0,17.66,429.0,16562.0,7760.0,24.0,9816.0,21.0
PFC.NS,2025-03-01,16.0,19.14,2131.0,16584.0,8358.0,20.0,10554.0,21.0
PFC.NS,2025-06-01,14.0,20.81,212.0,17204.0,8981.0,90.0,11199.0,20.0
PHOENIXLTD.NS,2022-06-01,50.0,20.13,251.0,74.0,752.0,580.0,779.0,4.0
PHOENIXLTD.NS,2022-09-01,56.0,5.2,270.0,83.0,222.0,32.0,274.0,19.0
PHOENIXLTD.NS,2022-12-01,57.0,4.94,299.0,87.0,211.0,35.0,276.0,23.0
PHOENIXLTD.NS,2023-03-01,65.0,7.11,298.0,97.0,292.0,74.0,343.0,14.0
PHOENIXLTD.NS,2023-06-01,63.0,6.73,318.0,96.0,291.0,29.0,363.0,20.0
PHOENIXLTD.NS,2023-09-01,66.0,7.07,369.0,96.0,305.0,32.0,375.0,19.0
PHOENIXLTD.NS,2023-12-01,66.0,7.82,434.0,104.0,345.0,34.0,416.0,17.0
PHOENIXLTD.NS,2024-03-01,76.0,9.14,679.0,100.0,392.0,37.0,489.0,20.0
PHOENIXLTD.NS,2024-06-01,77.0,6.5,373.0,103.0,315.0,38.0,388.0,19.0
PHOENIXLTD.NS,2024-09-01,78.0,6.1,400.0,103.0,292.0,37.0,374.0,22.0
PHOENIXLTD.NS,2024-12-01,81.0,7.41,422.0,103.0,353.0,46.0,415.0,15.0
PHOENIXLTD.NS,2025-03-01,90.0,7.52,457.0,94.0,348.0,42.0,418.0,17.0
PHOENIXLTD.NS,2025-06-01,93.0,6.73,389.0,95.0,321.0,32.0,407.0,21.0
PIDILITIND.NS,2022-06-01,61.0,6.96,2572.0,9.0,358.0,14.0,473.0,24.0
PIDILITIND.NS,2022-09-01,64.0,6.54,2511.0,12.0,338.0,14.0,439.0,23.0
PIDILITIND.NS,2022-12-01,69.0,5.98,2502.0,15.0,308.0,7.0,419.0,27.0
PIDILITIND.NS,2023-03-01,76.0,5.57,2232.0,12.0,286.0,23.0,393.0,27.0
PIDILITIND.NS,2023-06-01,73.0,9.21,2569.0,12.0,474.0,23.0,644.0,26.0
PIDILITIND.NS,2023-09-01,75.0,8.85,2398.0,13.0,459.0,32.0,622.0,26.0
PIDILITIND.NS,2023-12-01,79.0,10.04,2388.0,13.0,511.0,37.0,687.0,26.0
PIDILITIND.NS,2024-03-01,113.0,5.91,2327.0,13.0,304.0,-23.0,426.0,29.0
PIDILITIND.NS,2024-06-01,84.0,11.15,2583.0,12.0,571.0,54.0,770.0,26.0
PIDILITIND.NS,2024-09-01,88.0,10.51,2467.0,12.0,540.0,57.0,725.0,25.0
PIDILITIND.NS,2024-12-01,90.0,10.86,2571.0,12.0,557.0,56.0,752.0,26.0
PIDILITIND.NS,2025-03-01,97.0,8.3,2509.0,14.0,428.0,55.0,576.0,26.0
PIDILITIND.NS,2025-06-01,97.0,13.22,2812.0,14.0,678.0,86.0,916.0,26.0
PIIND.NS,2022-06-01,56.0,17.3,1198.0,4.0,262.0,28.0,314.0,16.0
PIIND.NS,2022-09-01,56.0,22.07,1338.0,11.0,335.0,33.0,398.0,16.0
PIIND.NS,2022-12-01,57.0,23.19,1198.0,9.0,352.0,51.0,400.0,12.0
PIIND.NS,2023-03-01,58.0,18.49,1223.0,3.0,281.0,51.0,332.0,16.0
PIIND.NS,2023-06-01,70.0,25.24,1443.0,4.0,383.0,52.0,445.0,14.0
PIIND.NS,2023-09-01,80.0,31.67,1566.0,8.0,480.0,49.0,512.0,6.0
PIIND.NS,2023-12-01,78.0,29.57,1344.0,7.0,449.0,58.0,526.0,15.0
PIIND.NS,2024-03-01,80.0,24.35,1299.0,11.0,370.0,60.0,411.0,10.0
PIIND.NS,2024-06-01,83.0,29.58,1486.0,8.0,449.0,75.0,566.0,21.0
PIIND.NS,2024-09-01,80.0,33.5,1593.0,8.0,508.0,123.0,663.0,23.0
PIIND.NS,2024-12-01,99.0,24.57,1389.0,8.0,373.0,76.0,481.0,22.0
PIIND.NS,2025-03-01,90.0,21.78,1332.0,8.0,330.0,75.0,432.0,24.0
PIIND.NS,2025-06-01,96.0,26.36,1381.0,4.0,400.0,89.0,507.0,21.0
PNCINFRA.NS,2022-06-01,104.0,9.38,1535.0,107.0,241.0,13.0,321.0,25.0
PNCINFRA.NS,2022-09-01,48.0,5.15,1469.0,108.0,132.0,24.0,194.0,32.0
PNCINFRA.NS,2022-12-01,44.0,5.45,1459.0,122.0,140.0,20.0,198.0,30.0
PNCINFRA.NS,2023-03-01,57.0,5.69,1894.0,133.0,146.0,24.0,244.0,40.0
PNCINFRA.NS,2023-06-01,48.0,7.04,1655.0,147.0,181.0,20.0,262.0,31.0
PNCINFRA.NS,2023-09-01,41.0,5.77,1512.0,161.0,148.0,21.0,219.0,32.0
PNCINFRA.NS,2023-12-01,44.0,7.21,1615.0,169.0,185.0,17.0,235.0,21.0
PNCINFRA.NS,2024-03-01,44.0,15.43,1864.0,183.0,396.0,24.0,533.0,26.0
PNCINFRA.NS,2024-06-01,40.0,22.42,1199.0,190.0,575.0,30.0,768.0,25.0
PNCINFRA.NS,2024-09-01,40.0,3.25,1071.0,204.0,83.0,37.0,149.0,44.0
PNCINFRA.NS,2024-12-01,74.0,3.17,1091.0,224.0,81.0,42.0,124.0,34.0
PNCINFRA.NS,2025-03-01,41.0,2.94,1342.0,233.0,75.0,63.0,151.0,50.0
PNCINFRA.NS,2025-06-01,31.0,16.82,1055.0,187.0,431.0,353.0,502.0,14.0
POLYCAB.NS,2022-06-01,51.0,14.69,2427.0,8.0,223.0,44.0,295.0,24.0
POLYCAB.NS,2022-09-01,52.0,17.91,2906.0,14.0,271.0,-2.0,358.0,24.0
POLYCAB.NS,2022-12-01,52.0,23.89,3212.0,9.0,361.0,40.0,481.0,25.0
POLYCAB.NS,2023-03-01,53.0,28.38,3721.0,28.0,429.0,52.0,573.0,25.0
POLYCAB.NS,2023-06-01,57.0,26.67,3341.0,25.0,403.0,64.0,530.0,24.0
POLYCAB.NS,2023-09-01,60.0,28.37,3609.0,27.0,430.0,35.0,557.0,23.0
POLYCAB.NS,2023-12-01,62.0,27.49,3771.0,32.0,417.0,71.0,546.0,24.0
POLYCAB.NS,2024-03-01,66.0,36.34,4830.0,24.0,553.0,54.0,725.0,24.0
POLYCAB.NS,2024-06-01,67.0,26.34,4115.0,41.0,402.0,58.0,533.0,25.0
POLYCAB.NS,2024-09-01,72.0,29.24,4867.0,45.0,445.0,76.0,590.0,25.0
POLYCAB.NS,2024-12-01,79.0,30.42,4506.0,50.0,464.0,25.0,617.0,25.0
POLYCAB.NS,2025-03-01,80.0,48.31,5960.0,33.0,734.0,48.0,961.0,24.0
POLYCAB.NS,2025-06-01,86.0,39.34,5048.0,51.0,600.0,80.0,801.0,25.0
POLYMED.NS,2022-06-01,14.0,2.81,202.0,1.0,27.0,5.0,36.0,26.0
POLYMED.NS,2022-09-01,14.0,4.54,210.0,0.0,44.0,9.0,59.0,27.0
POLYMED.NS,2022-12-01,14.0,5.21,214.0,5.0,50.0,15.0,67.0,25.0
POLYMED.NS,2023-03-01,15.0,6.13,224.0,2.0,59.0,9.0,75.0,22.0
POLYMED.NS,2023-06-01,16.0,6.54,234.0,2.0,63.0,14.0,83.0,24.0
POLYMED.NS,2023-09-01,16.0,6.48,253.0,2.0,62.0,15.0,81.0,23.0
POLYMED.NS,2023-12-01,16.0,6.78,249.0,3.0,65.0,17.0,88.0,26.0
POLYMED.NS,2024-03-01,16.0,7.12,282.0,3.0,68.0,15.0,92.0,26.0
POLYMED.NS,2024-06-01,20.0,7.71,281.0,3.0,74.0,17.0,98.0,25.0
POLYMED.NS,2024-09-01,21.0,8.63,305.0,3.0,87.0,27.0,118.0,26.0
POLYMED.NS,2024-12-01,22.0,8.41,310.0,3.0,85.0,24.0,113.0,25.0
POLYMED.NS,2025-03-01,21.0,9.06,321.0,2.0,92.0,27.0,123.0,25.0
POLYMED.NS,2025-06-01,23.0,9.19,297.0,3.0,93.0,43.0,123.0,24.0
POWERGRID.NS,2022-06-01,3295.0,4.09,1661.0,1960.0,3801.0,342.0,4331.0,12.0
POWERGRID.NS,2022-09-01,3317.0,3.92,1785.0,2187.0,3650.0,199.0,4060.0,10.0
POWERGRID.NS,2022-12-01,3407.0,3.92,1368.0,3012.0,3645.0,500.0,3975.0,8.0
POWERGRID.NS,2023-03-01,3314.0,4.65,1433.0,2475.0,4323.0,294.0,5335.0,19.0
POWERGRID.NS,2023-06-01,3266.0,3.87,1716.0,2057.0,3597.0,209.0,4218.0,15.0
POWERGRID.NS,2023-09-01,3277.0,4.07,1557.0,2341.0,3781.0,263.0,4355.0,13.0
POWERGRID.NS,2023-12-01,3293.0,4.33,1375.0,2446.0,4028.0,380.0,4816.0,16.0
POWERGRID.NS,2024-03-01,3259.0,4.48,2055.0,1928.0,4166.0,389.0,5125.0,19.0
POWERGRID.NS,2024-06-01,3200.0,4.0,1466.0,2039.0,3724.0,302.0,4603.0,19.0
POWERGRID.NS,2024-09-01,3292.0,4.08,1681.0,2441.0,3793.0,814.0,4678.0,19.0
POWERGRID.NS,2024-12-01,3216.0,4.15,1700.0,1917.0,3862.0,552.0,4952.0,22.0
POWERGRID.NS,2025-03-01,3196.0,4.45,2081.0,2303.0,4143.0,366.0,5062.0,18.0
POWERGRID.NS,2025-06-01,3130.0,3.9,2094.0,1934.0,3631.0,461.0,4499.0,19.0
PRESTIGE.NS,2022-06-01,147.0,5.11,1479.0,185.0,251.0,223.0,351.0,28.0
PRESTIGE.NS,2022-09-01,163.0,3.51,1061.0,186.0,149.0,193.0,211.0,30.0
PRESTIGE.NS,2022-12-01,170.0,3.19,1745.0,201.0,162.0,30.0,232.0,30.0
PRESTIGE.NS,2023-03-01,168.0,11.68,1950.0,235.0,505.0,341.0,620.0,19.0
PRESTIGE.NS,2023-06-01,166.0,6.66,1158.0,238.0,318.0,285.0,404.0,21.0
PRESTIGE.NS,2023-09-01,174.0,21.23,1651.0,264.0,910.0,1020.0,1167.0,22.0
PRESTIGE.NS,2023-12-01,180.0,2.9,1261.0,293.0,165.0,175.0,237.0,31.0
