,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector
2024-09-30,3307110000.0,271546000.0,3307110000.0,3035564000.0,48467000.0,62294868.0,36.83,2294320000.0,692777000.0,643037000.0,2392527000.0,1415709000.0,1144163000.0,3808236000.0,5742627000.0,9550863000.0,9550863000.0,TATAELXSI.NS,IT Services
2024-06-30,2843512000.0,270610000.0,2843512000.0,2572902000.0,48932000.0,62294382.0,29.55,1840799000.0,683171000.0,320832000.0,2252070000.0,1523206000.0,1252596000.0,3775276000.0,5489276000.0,9264552000.0,9264552000.0,TATAELXSI.NS,IT Services
2025-06-30,118750000000.0,53200000000.0,118190000000.0,64990000000.0,9380000000.0,3684507042.0,10.65,39240000000.0,15580000000.0,92500000000.0,-33270000000.0,402290000000.0,205170000000.0,369020000000.0,668900000000.0,1037920000000.0,1037920000000.0,TATAMOTORS.NS,Automobile
2025-03-31,161130000000.0,52690000000.0,159720000000.0,107030000000.0,-7640000000.0,,,134680000000.0,29110000000.0,25330000000.0,55170000000.0,342170000000.0,-13640000000.0,397340000000.0,764030000000.0,1161370000000.0,1161370000000.0,TATAMOTORS.NS,Automobile
2024-12-31,148330000000.0,54080000000.0,148070000000.0,93990000000.0,17250000000.0,3683108108.0,14.8,54510000000.0,20960000000.0,98480000000.0,-4340000000.0,438450000000.0,243950000000.0,434110000000.0,694220000000.0,1128330000000.0,1128330000000.0,TATAMOTORS.NS,Automobile
2024-09-30,138380000000.0,60050000000.0,138060000000.0,78010000000.0,20340000000.0,3442842430.0,9.71,33430000000.0,23170000000.0,95820000000.0,-22850000000.0,405840000000.0,208320000000.0,382990000000.0,622350000000.0,1005340000000.0,1005340000000.0,TATAMOTORS.NS,Automobile
2024-06-30,168870000000.0,65650000000.0,169300000000.0,103650000000.0,14710000000.0,3840029218.0,27.38,105140000000.0,31780000000.0,91780000000.0,7390000000.0,397470000000.0,194690000000.0,404860000000.0,659130000000.0,1063990000000.0,1063990000000.0,TATAMOTORS.NS,Automobile
2025-06-30,40595900000.0,11609100000.0,40595900000.0,28986800000.0,12792200000.0,3201993958.0,3.31,10598600000.0,3571400000.0,-2090500000.0,29781000000.0,39380000000.0,16157300000.0,69161000000.0,111189700000.0,180350700000.0,180350700000.0,TATAPOWER.NS,Utilities
2025-03-31,37947300000.0,11162800000.0,35892300000.0,24729500000.0,8732600000.0,,,10428300000.0,2936000000.0,1288800000.0,19831800000.0,-6115200000.0,-25811000000.0,13716600000.0,143737300000.0,157453900000.0,157453900000.0,TATAPOWER.NS,Utilities
2024-12-31,36675800000.0,10409900000.0,36675800000.0,26265900000.0,11699000000.0,3200931677.0,3.22,10307000000.0,2691600000.0,1288000000.0,23116100000.0,37842700000.0,16853400000.0,60958800000.0,92951800000.0,153910600000.0,153910600000.0,TATAPOWER.NS,Utilities
2024-09-30,44932100000.0,9866900000.0,39026600000.0,29159700000.0,11431000000.0,3194931034.0,2.9,9265300000.0,6797900000.0,5131300000.0,27583100000.0,36485000000.0,16210900000.0,64068100000.0,92908600000.0,156976700000.0,156976700000.0,TATAPOWER.NS,Utilities
2024-06-30,36394700000.0,9728900000.0,36394700000.0,26665800000.0,11762400000.0,3204323432.0,3.03,9709100000.0,3017100000.0,-2366000000.0,26137700000.0,34940100000.0,15075000000.0,61077800000.0,111858400000.0,172936200000.0,172936200000.0,TATAPOWER.NS,Utilities
2025-06-30,77959300000.0,27443000000.0,76638100000.0,49195100000.0,18524300000.0,12441197605.0,1.67,20776800000.0,10597200000.0,2886700000.0,46832400000.0,274821700000.0,185733500000.0,321654100000.0,205786600000.0,527440700000.0,527440700000.0,TATASTEEL.NS,Metals & Mining
2025-03-31,65636600000.0,27250300000.0,67134700000.0,39884400000.0,17887500000.0,,,13008100000.0,9988100000.0,-9433700000.0,34197200000.0,-5151300000.0,-265361500000.0,29045900000.0,528024000000.0,557069900000.0,557069900000.0,TATASTEEL.NS,Metals & Mining
2024-12-31,61715000000.0,25691900000.0,60453100000.0,34761200000.0,18040900000.0,12563076923.0,0.26,3266400000.0,13765400000.0,2210300000.0,33343000000.0,259665400000.0,177419000000.0,293008400000.0,239304400000.0,532312800000.0,532312800000.0,TATASTEEL.NS,Metals & Mining
2024-09-30,67143800000.0,25967400000.0,67324700000.0,41357300000.0,19714000000.0,12439552239.0,0.67,8334500000.0,14054900000.0,5985900000.0,35445300000.0,260021400000.0,174938100000.0,295466700000.0,239430600000.0,534897300000.0,534897300000.0,TATASTEEL.NS,Metals & Mining
2024-06-30,70468900000.0,25354300000.0,66889600000.0,41535300000.0,17767100000.0,12462467532.0,0.77,9596100000.0,14582500000.0,2599100000.0,41590400000.0,278303400000.0,191870200000.0,319893800000.0,224229700000.0,544123500000.0,544123500000.0,TATASTEEL.NS,Metals & Mining
2025-06-30,183880000000.0,13610000000.0,185350000000.0,171740000000.0,1950000000.0,3618087518.0,35.27,127600000000.0,41600000000.0,220000000.0,155140000000.0,126240000000.0,42620000000.0,281380000000.0,352990000000.0,634370000000.0,634370000000.0,TCS.NS,IT Services
2025-03-31,178320000000.0,13790000000.0,180080000000.0,166290000000.0,2270000000.0,,,122240000000.0,41090000000.0,-28750000000.0,157290000000.0,209930000000.0,-61990000000.0,367220000000.0,277570000000.0,644790000000.0,644790000000.0,TCS.NS,IT Services
2024-12-31,182770000000.0,13770000000.0,182770000000.0,169000000000.0,2340000000.0,3618824905.0,34.21,123800000000.0,42220000000.0,12430000000.0,156570000000.0,88410000000.0,74640000000.0,244980000000.0,394750000000.0,639730000000.0,639730000000.0,TCS.NS,IT Services
2024-09-30,174600000000.0,12660000000.0,174600000000.0,161940000000.0,1620000000.0,3617557716.0,32.92,119090000000.0,40770000000.0,7290000000.0,154650000000.0,89100000000.0,76440000000.0,243750000000.0,398840000000.0,642590000000.0,642590000000.0,TCS.NS,IT Services
2024-06-30,175630000000.0,12200000000.0,176240000000.0,164040000000.0,1730000000.0,3618087518.0,33.28,120400000000.0,41260000000.0,140000000.0,154420000000.0,115950000000.0,41690000000.0,270370000000.0,355760000000.0,626130000000.0,626130000000.0,TCS.NS,IT Services
2025-06-30,21540000000.0,4581000000.0,21540000000.0,16959000000.0,778000000.0,886936236.0,12.86,11406000000.0,4893000000.0,2183000000.0,14771000000.0,30644000000.0,26063000000.0,45415000000.0,88097000000.0,133512000000.0,133512000000.0,TECHM.NS,IT Services
2025-03-31,19071000000.0,4621000000.0,20116000000.0,15495000000.0,853000000.0,,,11667000000.0,3223000000.0,786000000.0,14346000000.0,-1254000000.0,-50663000000.0,13092000000.0,120748000000.0,133840000000.0,133840000000.0,TECHM.NS,IT Services
2024-12-31,18321000000.0,4588000000.0,18321000000.0,13733000000.0,759000000.0,887364621.0,11.08,9832000000.0,3086000000.0,165000000.0,13502000000.0,30523000000.0,25935000000.0,44025000000.0,88831000000.0,132856000000.0,132856000000.0,TECHM.NS,IT Services
2024-09-30,22723000000.0,4698000000.0,22723000000.0,18025000000.0,890000000.0,886595745.0,14.1,12501000000.0,4560000000.0,5215000000.0,12804000000.0,30086000000.0,25388000000.0,42890000000.0,90242000000.0,133132000000.0,133132000000.0,TECHM.NS,IT Services
2024-06-30,17118000000.0,4622000000.0,17118000000.0,12496000000.0,715000000.0,886979167.0,9.6,8515000000.0,3133000000.0,1447000000.0,11023000000.0,30652000000.0,26030000000.0,41675000000.0,88380000000.0,130055000000.0,130055000000.0,TECHM.NS,IT Services
2025-06-30,2896500000.0,488800000.0,2905500000.0,2416700000.0,302000000.0,112707101.0,13.52,1523800000.0,600200000.0,647300000.0,1762200000.0,8577800000.0,5357000000.0,10340000000.0,10603600000.0,20943600000.0,20943600000.0,THERMAX.NS,Industrials
2025-03-31,3398800000.0,453400000.0,3746200000.0,3292800000.0,286400000.0,,,2057300000.0,950900000.0,-1348700000.0,3235800000.0,6589700000.0,-13056100000.0,9825500000.0,19695000000.0,29520500000.0,29520500000.0,THERMAX.NS,Industrials
2024-12-31,2200000000.0,350700000.0,2200000000.0,1849300000.0,286600000.0,112633625.0,10.29,1159000000.0,425400000.0,315100000.0,1539200000.0,9543800000.0,5966300000.0,11083000000.0,13994600000.0,25077600000.0,25077600000.0,THERMAX.NS,Industrials
2024-09-30,3377100000.0,420700000.0,3377100000.0,2956400000.0,293900000.0,112687250.0,17.49,1970900000.0,682500000.0,597700000.0,2359000000.0,9352400000.0,5702700000.0,11711400000.0,14404500000.0,26115900000.0,26115900000.0,THERMAX.NS,Industrials
2024-06-30,2248200000.0,360300000.0,2248200000.0,1887900000.0,274800000.0,112655642.0,10.28,1158100000.0,518900000.0,840900000.0,1051200000.0,8505100000.0,5231400000.0,9556300000.0,12287800000.0,21844100000.0,21844100000.0,THERMAX.NS,Industrials
2025-06-30,6176700000.0,1520100000.0,6176700000.0,4656600000.0,166700000.0,193641675.0,10.27,1988700000.0,1458000000.0,715700000.0,3941800000.0,12935600000.0,7511200000.0,16877400000.0,34829700000.0,51707100000.0,51707100000.0,TIINDIA.NS,Automobile
2025-03-31,5074900000.0,1366900000.0,4850100000.0,3483200000.0,147100000.0,,,465300000.0,1754200000.0,-1870500000.0,4468700000.0,7801300000.0,-7632700000.0,12270000000.0,37902900000.0,50172900000.0,50172900000.0,TIINDIA.NS,Automobile
2024-12-31,5681800000.0,1266600000.0,5681800000.0,4415200000.0,150300000.0,193783784.0,9.99,1935900000.0,1463400000.0,773800000.0,3642100000.0,11632500000.0,7132000000.0,15274600000.0,31541900000.0,46816500000.0,46816500000.0,TIINDIA.NS,Automobile
2024-09-30,5608100000.0,1186500000.0,5608100000.0,4421600000.0,162400000.0,193623596.0,10.68,2067900000.0,1267500000.0,706900000.0,3716000000.0,11500500000.0,7304700000.0,15216500000.0,32608600000.0,47825100000.0,47825100000.0,TIINDIA.NS,Automobile
2024-06-30,5960800000.0,1102200000.0,5931100000.0,4828900000.0,157100000.0,193680615.0,11.71,2268000000.0,1501200000.0,647400000.0,4212700000.0,10385800000.0,6565100000.0,14598500000.0,29738400000.0,44336900000.0,44336900000.0,TIINDIA.NS,Automobile
2025-06-30,1523720000.0,208030000.0,1523720000.0,1315690000.0,11370000.0,75197691.0,13.86,1042240000.0,262080000.0,100360000.0,1215330000.0,1934050000.0,1294030000.0,3149380000.0,4938790000.0,8088170000.0,8088170000.0,TIMKEN.NS,Industrials
2025-03-31,2235910000.0,208680000.0,2235910000.0,2027230000.0,11920000.0,,,1868270000.0,147040000.0,-311300000.0,1926680000.0,-44370000.0,-1595090000.0,1882310000.0,7379410000.0,9261720000.0,9261720000.0,TIMKEN.NS,Industrials
2024-12-31,1198860000.0,211020000.0,1198860000.0,987840000.0,10630000.0,75208502.0,9.88,743060000.0,234150000.0,133740000.0,854100000.0,1779000000.0,1137070000.0,2633100000.0,4081220000.0,6714320000.0,6714320000.0,TIMKEN.NS,Industrials
2024-09-30,1454890000.0,209020000.0,1454890000.0,1245870000.0,9410000.0,75207358.0,11.96,899480000.0,336980000.0,121370000.0,1124500000.0,1834360000.0,1203580000.0,2958860000.0,4570000000.0,7528860000.0,7528860000.0,TIMKEN.NS,Industrials
2024-06-30,1528220000.0,218980000.0,1528220000.0,1309240000.0,10930000.0,75238281.0,12.8,963050000.0,335260000.0,119010000.0,1190230000.0,1897460000.0,1261300000.0,3087690000.0,4749320000.0,7837010000.0,7837010000.0,TIMKEN.NS,Industrials
2025-06-30,19350000000.0,1840000000.0,19350000000.0,17510000000.0,2710000000.0,886991870.0,12.3,10910000000.0,3890000000.0,1050000000.0,16460000000.0,3570000000.0,9630000000.0,20030000000.0,128110000000.0,148140000000.0,148140000000.0,TITAN.NS,Consumer Discretionary
2025-03-31,16530000000.0,1830000000.0,16530000000.0,14700000000.0,2520000000.0,,,8710000000.0,3470000000.0,-3440000000.0,13610000000.0,41170000000.0,-13170000000.0,54780000000.0,115740000000.0,170520000000.0,170520000000.0,TITAN.NS,Consumer Discretionary
2024-12-31,18020000000.0,1750000000.0,18020000000.0,16270000000.0,2310000000.0,887288136.0,11.8,10470000000.0,3490000000.0,1280000000.0,14990000000.0,19680000000.0,10570000000.0,34670000000.0,140830000000.0,175500000000.0,175500000000.0,TITAN.NS,Consumer Discretionary
2024-09-30,13590000000.0,1710000000.0,13590000000.0,11880000000.0,2400000000.0,887767970.0,7.93,7040000000.0,2440000000.0,1220000000.0,10650000000.0,8860000000.0,9300000000.0,19510000000.0,115220000000.0,134730000000.0,134730000000.0,TITAN.NS,Consumer Discretionary
2024-06-30,13670000000.0,1640000000.0,13670000000.0,12030000000.0,2300000000.0,887096774.0,8.06,7150000000.0,2580000000.0,1200000000.0,10830000000.0,8040000000.0,8700000000.0,18870000000.0,103360000000.0,122230000000.0,122230000000.0,TITAN.NS,Consumer Discretionary
2025-06-30,9950000000.0,2010000000.0,9950000000.0,7940000000.0,560000000.0,338480544.0,16.19,5480000000.0,1900000000.0,-370000000.0,8310000000.0,15230000000.0,7670000000.0,23540000000.0,7740000000.0,31280000000.0,31280000000.0,TORNTPHARM.NS,Healthcare
2025-03-31,9272600000.0,2009300000.0,9211200000.0,7201900000.0,553800000.0,,,4982500000.0,1665600000.0,-393800000.0,7630600000.0,13067000000.0,-15440800000.0,20697600000.0,8394900000.0,29092500000.0,29092500000.0,TORNTPHARM.NS,Healthcare
2024-12-31,9470000000.0,1990000000.0,9470000000.0,7480000000.0,570000000.0,338037634.0,14.88,5030000000.0,1880000000.0,330000000.0,7150000000.0,13740000000.0,6730000000.0,20890000000.0,6730000000.0,27620000000.0,27620000000.0,TORNTPHARM.NS,Healthcare
2024-09-30,9230000000.0,1980000000.0,9230000000.0,7250000000.0,640000000.0,338818250.0,13.37,4530000000.0,2080000000.0,-160000000.0,7410000000.0,14120000000.0,7290000000.0,21530000000.0,6780000000.0,28310000000.0,28310000000.0,TORNTPHARM.NS,Healthcare
2024-06-30,9280000000.0,1970000000.0,9280000000.0,7310000000.0,750000000.0,338267950.0,13.51,4570000000.0,1990000000.0,240000000.0,7070000000.0,14140000000.0,7110000000.0,21210000000.0,6940000000.0,28150000000.0,28150000000.0,TORNTPHARM.NS,Healthcare
2025-06-30,15877300000.0,3902700000.0,15877300000.0,11974600000.0,2121200000.0,503746556.0,14.52,7314400000.0,2437600000.0,1046700000.0,10927900000.0,10804700000.0,5049000000.0,21732600000.0,57331100000.0,79063700000.0,79063700000.0,TORNTPOWER.NS,Utilities
2025-03-31,12166200000.0,3891300000.0,12166200000.0,8274900000.0,2081400000.0,,,10595700000.0,-4578700000.0,-2420100000.0,7792400000.0,-4133700000.0,-7241500000.0,3658700000.0,57662000000.0,61320700000.0,61320700000.0,TORNTPOWER.NS,Utilities
2024-12-31,12835000000.0,3775200000.0,12835000000.0,9059800000.0,2760800000.0,487356557.0,9.76,4756600000.0,1405700000.0,1718700000.0,7341100000.0,9338800000.0,3904300000.0,16679900000.0,48313900000.0,64993800000.0,64993800000.0,TORNTPOWER.NS,Utilities
2024-09-30,13320100000.0,3709900000.0,13320100000.0,9610200000.0,2723400000.0,480549451.0,10.01,4810300000.0,1929600000.0,1247000000.0,8363200000.0,9721800000.0,4108800000.0,18085000000.0,53673100000.0,71758100000.0,71758100000.0,TORNTPOWER.NS,Utilities
2024-06-30,19342200000.0,3594800000.0,19342200000.0,15747400000.0,2600900000.0,480593178.0,20.23,9722400000.0,3183100000.0,762900000.0,14984500000.0,9971400000.0,4647800000.0,24955900000.0,65381400000.0,90337300000.0,90337300000.0,TORNTPOWER.NS,Utilities
2025-06-30,8976600000.0,2929300000.0,8976600000.0,6047300000.0,400400000.0,355409429.0,12.09,4296900000.0,1399900000.0,405900000.0,5549300000.0,16144300000.0,5108100000.0,21693600000.0,27141200000.0,48834800000.0,48834800000.0,TRENT.NS,Consumer Discretionary
2025-03-31,5428400000.0,2719800000.0,7252500000.0,4532700000.0,375200000.0,,,3181500000.0,1041500000.0,-1364700000.0,4295500000.0,9139900000.0,-6372700000.0,13435400000.0,26125100000.0,39560500000.0,39560500000.0,TRENT.NS,Consumer Discretionary
2024-12-31,9272400000.0,2449300000.0,9272400000.0,6823100000.0,365200000.0,355432452.0,13.99,4972500000.0,1492500000.0,590800000.0,5970000000.0,14433100000.0,4895000000.0,20403100000.0,26162500000.0,46565600000.0,46565600000.0,TRENT.NS,Consumer Discretionary
2024-09-30,6967600000.0,1969500000.0,6967600000.0,4998100000.0,330000000.0,355456453.0,9.53,3387400000.0,1317500000.0,479800000.0,4460600000.0,13466800000.0,4424100000.0,17927400000.0,23639300000.0,41566700000.0,41566700000.0,TRENT.NS,Consumer Discretionary
2024-06-30,7142600000.0,1813200000.0,7142600000.0,5329400000.0,315500000.0,355588768.0,11.04,3925800000.0,1101800000.0,453100000.0,4320300000.0,14208700000.0,4596900000.0,18529000000.0,22515400000.0,41044400000.0,41044400000.0,TRENT.NS,Consumer Discretionary
2025-06-30,577400000.0,186100000.0,577400000.0,391300000.0,38900000.0,137268041.0,1.94,266300000.0,96200000.0,173800000.0,217500000.0,2469600000.0,1508200000.0,2687100000.0,3405900000.0,6093000000.0,6093000000.0,TTKPRESTIG.NS,Consumer Discretionary
2025-03-31,-37000000.0,187000000.0,-37000000.0,-224000000.0,36400000.0,,,-406300000.0,163500000.0,-529100000.0,344300000.0,2033800000.0,-2791100000.0,2378100000.0,3897400000.0,6275500000.0,6275500000.0,TTKPRESTIG.NS,Consumer Discretionary
2024-12-31,964400000.0,174800000.0,964400000.0,789600000.0,37700000.0,136885246.0,4.27,584500000.0,178400000.0,170600000.0,619000000.0,2438600000.0,1575900000.0,3057600000.0,4214700000.0,7272300000.0,7272300000.0,TTKPRESTIG.NS,Consumer Discretionary
2024-09-30,922700000.0,173300000.0,922700000.0,749400000.0,45400000.0,138403141.0,3.82,528700000.0,181500000.0,197800000.0,551600000.0,2537500000.0,1574200000.0,3089100000.0,4411500000.0,7500600000.0,7500600000.0,TTKPRESTIG.NS,Consumer Discretionary
2024-06-30,757600000.0,172000000.0,757600000.0,585600000.0,35300000.0,138704319.0,3.01,417500000.0,142400000.0,213100000.0,372500000.0,2175600000.0,1283400000.0,2548100000.0,3331200000.0,5879300000.0,5879300000.0,TTKPRESTIG.NS,Consumer Discretionary
2025-06-30,18425800000.0,3148300000.0,18425800000.0,15277500000.0,5505600000.0,475109034.0,12.84,6100400000.0,3343300000.0,396600000.0,14990100000.0,32148800000.0,18475900000.0,47138900000.0,74961600000.0,122100500000.0,122100500000.0,TVSMOTOR.NS,Automobile
2025-03-31,17546700000.0,2758500000.0,17817100000.0,15058600000.0,5324800000.0,,,6481600000.0,3057800000.0,-1228300000.0,-41851200000.0,13120300000.0,-6167900000.0,-28730900000.0,69173600000.0,40442700000.0,40442700000.0,TVSMOTOR.NS,Automobile
2024-12-31,17088600000.0,2639200000.0,17088600000.0,14449400000.0,5390200000.0,475256087.0,11.91,5660300000.0,2965700000.0,651100000.0,14010300000.0,30191600000.0,18424700000.0,44201900000.0,67144400000.0,111346300000.0,111346300000.0,TVSMOTOR.NS,Automobile
2024-09-30,16558500000.0,2592900000.0,16558500000.0,13965600000.0,5090400000.0,474991525.0,11.8,5604900000.0,2993900000.0,323100000.0,13830800000.0,30436500000.0,18426400000.0,44267300000.0,68749500000.0,113016800000.0,113016800000.0,TVSMOTOR.NS,Automobile
2024-06-30,14716400000.0,2413400000.0,14716400000.0,12303000000.0,4998700000.0,475134021.0,9.7,4608800000.0,2531600000.0,407700000.0,12075600000.0,28655900000.0,17054400000.0,40731500000.0,62413200000.0,103144700000.0,103144700000.0,TVSMOTOR.NS,Automobile
2025-06-30,3219800000.0,629300000.0,3219800000.0,2590500000.0,111700000.0,264561151.0,6.95,1838700000.0,638500000.0,110700000.0,2479800000.0,9734600000.0,7111200000.0,12214400000.0,16428800000.0,28643200000.0,28643200000.0,UBL.NS,fmcg
2025-03-31,1939000000.0,567700000.0,1939400000.0,1371700000.0,51000000.0,,,975700000.0,343100000.0,-107800000.0,1302200000.0,3383400000.0,-6010500000.0,4685600000.0,15324100000.0,20009700000.0,20009700000.0,UBL.NS,fmcg
2024-12-31,1516200000.0,613400000.0,1258600000.0,645200000.0,32000000.0,264827586.0,1.45,384000000.0,228000000.0,101400000.0,801400000.0,7854700000.0,5559000000.0,8656100000.0,11346500000.0,20002600000.0,20002600000.0,UBL.NS,fmcg
2024-09-30,2376200000.0,571500000.0,2376200000.0,1804700000.0,21900000.0,264340000.0,5.0,1321700000.0,459500000.0,104000000.0,1700700000.0,7613800000.0,5290700000.0,9314500000.0,11852700000.0,21167200000.0,21167200000.0,UBL.NS,fmcg
2024-06-30,2927500000.0,577200000.0,2927500000.0,2350300000.0,15900000.0,264557927.0,6.56,1735500000.0,596400000.0,73500000.0,2276800000.0,8405900000.0,5991800000.0,10682700000.0,14068600000.0,24751300000.0,24751300000.0,UBL.NS,fmcg
2025-03-31,,,,,40461000000.0,,,6657200000.0,3837100000.0,,,26908000000.0,10729500000.0,,,40906900000.0,40906900000.0,UCOBANK.NS,Financial Services
2024-12-31,,,,,38422800000.0,11854814815.0,0.54,6401600000.0,3573500000.0,,,23041100000.0,9814200000.0,,,35636000000.0,35636000000.0,UCOBANK.NS,Financial Services
2024-09-30,,,,,37780200000.0,11898039216.0,0.51,6068000000.0,3360200000.0,,,18618100000.0,5573600000.0,,,32934100000.0,32934100000.0,UCOBANK.NS,Financial Services
2024-06-30,,,,,37704300000.0,12340000000.0,0.45,5553000000.0,3115100000.0,,,18299400000.0,6218200000.0,,,30889900000.0,30889900000.0,UCOBANK.NS,Financial Services
2025-06-30,45862600000.0,11067800000.0,45478800000.0,34411000000.0,4333000000.0,294392276.0,75.61,22259000000.0,7868900000.0,1802300000.0,33035600000.0,141528500000.0,74248600000.0,174564100000.0,38190400000.0,212754500000.0,212754500000.0,ULTRACEMCO.NS,Materials
2025-03-31,47154500000.0,13518300000.0,45855200000.0,32336900000.0,6959800000.0,,,20529700000.0,4919900000.0,1134100000.0,32609800000.0,175294400000.0,91912600000.0,207904200000.0,42670900000.0,250575100000.0,250575100000.0,ULTRACEMCO.NS,Materials
2024-12-31,31301300000.0,9167300000.0,31301300000.0,22134000000.0,3818800000.0,288478602.0,50.94,14695100000.0,3580000000.0,2442900000.0,19703600000.0,119267700000.0,63488400000.0,138971300000.0,32962000000.0,171933300000.0,171933300000.0,ULTRACEMCO.NS,Materials
2024-09-30,22375600000.0,9038500000.0,22375600000.0,13337100000.0,3171300000.0,288441787.0,28.43,8200400000.0,1914000000.0,2207300000.0,11144200000.0,116038100000.0,62025900000.0,127182300000.0,29165000000.0,156347300000.0,156347300000.0,ULTRACEMCO.NS,Materials
